date;time;severity;message;
2023-05-21;10:19:14.829;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:14.869;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:14.909;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:14.949;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:14.989;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.069;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.169;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.249;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.329;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.409;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.489;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.509;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.609;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:15.689;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8A,00,00,00,01,09,6B,00,06,13,89,00,00,CF,6D);
2023-05-21;10:19:15.789;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;10:19:15.829;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:15.909;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:16.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:16.109;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:16.189;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,89,00,00,00,01,09,67,00,06,13,8A,00,00,F6,AE);
2023-05-21;10:19:16.789;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:19:16.829;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:16.849;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:16.929;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:17.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:17.089;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:17.169;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:17.269;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:17.349;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,12,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8A,00,00,00,02,09,67,00,06,13,8A,00,00,D1,D7);
2023-05-21;10:19:17.789;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:17.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:17.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:17.999;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.079;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.099;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.159;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.179;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.289;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:18.369;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,13,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8A,00,00,00,02,09,67,00,06,13,8A,00,00,7A,6C);
2023-05-21;10:19:18.789;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:18.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:18.999;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:19.109;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:19.189;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8B,00,00,00,02,09,67,00,06,13,8B,00,00,7D,CF);
2023-05-21;10:19:19.789;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:19:19.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:19.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:19.999;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:20.079;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:20.179;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:20.259;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:20.339;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:20.439;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:20.529;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8B,00,00,00,01,09,67,00,06,13,8B,00,00,C2,84);
2023-05-21;10:19:20.789;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;10:19:20.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:20.939;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:21.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,16,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4E,00,05,13,8A,00,00,00,01,09,66,00,06,13,8C,00,00,06,DE);
2023-05-21;10:19:21.789;DriverWarning;MBDRV(MBM): FLUSH 8 bytes;
2023-05-21;10:19:21.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:21.939;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:22.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,17,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,02,09,6A,00,06,13,8B,00,00,97,45);
2023-05-21;10:19:22.789;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;10:19:22.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:22.939;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:23.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,18,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4E,00,05,13,8B,00,00,00,01,09,6A,00,06,13,8B,00,00,D2,1A);
2023-05-21;10:19:23.789;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:23.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:23.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:24.019;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:24.109;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,19,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,52,00,05,13,8B,00,00,00,02,09,68,00,06,13,8B,00,00,86,57);
2023-05-21;10:19:24.789;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:24.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:24.939;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:25.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,1A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,01,09,67,00,06,13,8A,00,00,61,0A);
2023-05-21;10:19:25.789;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:19:25.879;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:25.979;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:26.069;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x533C, cnt=64);
2023-05-21;10:19:26.069;DriverVerbose;MBDRV(MBM): res=-1201, received 65 bytes (E6,03,3C,18,0C,02,02,0D,1B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8B,00,00,00,02,09,6B,00,06,13,8C,00,00,00,31);
2023-05-21;10:19:26.069;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:19:26.069;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:26.149;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,1B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8B,00,00,00,02,09,6B,00,06,13,8C,00,00,00,31);
2023-05-21;10:19:26.789;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:19:26.889;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:26.969;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,1C,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,01,09,67,00,06,13,8C,00,00,44,E5);
2023-05-21;10:19:27.789;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:27.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:27.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:27.999;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:28.099;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:28.189;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,1D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4E,00,05,13,8C,00,00,00,02,09,6B,00,06,13,8B,00,00,DC,B8);
2023-05-21;10:19:28.789;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;10:19:28.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:28.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:28.999;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:29.079;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:29.179;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:29.259;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,1E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,8B,00,00,00,02,09,66,00,06,13,8C,00,00,7C,44);
2023-05-21;10:19:29.789;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:19:29.839;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:29.919;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:29.999;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.079;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.179;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.239;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.259;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.339;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.419;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.499;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.649;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:30.759;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:30.839;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,20,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,01,09,6B,00,06,13,8C,00,00,88,19);
2023-05-21;10:19:30.849;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:30.929;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,20,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,01,09,6B,00,06,13,8C,00,00,88,19);
2023-05-21;10:19:31.849;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:31.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:32.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,21,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8C,00,00,00,02,09,6B,00,06,13,8C,00,00,04,23);
2023-05-21;10:19:32.849;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;10:19:32.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:33.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,22,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,55,00,05,13,8B,00,00,00,02,09,68,00,06,13,8B,00,00,60,78);
2023-05-21;10:19:33.849;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;10:19:33.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:34.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,23,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,8B,00,00,00,01,09,67,00,06,13,8B,00,00,62,F2);
2023-05-21;10:19:34.849;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:19:34.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:35.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,24,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8B,00,00,00,01,09,65,00,06,13,8C,00,00,05,71);
2023-05-21;10:19:35.849;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;10:19:35.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:36.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,25,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,01,09,64,00,06,13,8A,00,00,96,CD);
2023-05-21;10:19:36.849;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:19:36.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:37.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,26,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8A,00,00,00,01,09,66,00,06,13,8C,00,00,61,C7);
2023-05-21;10:19:37.849;DriverWarning;MBDRV(MBM): FLUSH 8 bytes;
2023-05-21;10:19:37.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:38.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,27,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,54,00,05,13,8A,00,00,00,02,09,67,00,06,13,8A,00,00,9C,7C);
2023-05-21;10:19:38.849;DriverWarning;MBDRV(MBM): FLUSH 11 bytes;
2023-05-21;10:19:38.909;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:38.989;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:39.069;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:39.149;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:39.249;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:39.339;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,28,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,52,00,05,13,8A,00,00,00,01,09,68,00,06,13,8A,00,00,94,12);
2023-05-21;10:19:39.849;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:19:39.869;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:39.909;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:40.009;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:40.099;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,29,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,57,00,05,13,8A,00,00,00,01,09,68,00,06,13,8B,00,00,7D,38);
2023-05-21;10:19:40.849;DriverWarning;MBDRV(MBM): FLUSH 10 bytes;
2023-05-21;10:19:40.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:41.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,2A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,8A,00,00,00,01,09,66,00,06,13,8A,00,00,DE,15);
2023-05-21;10:19:41.849;DriverWarning;MBDRV(MBM): FLUSH 10 bytes;
2023-05-21;10:19:41.909;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:42.009;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:42.029;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x6AE3, cnt=4);
2023-05-21;10:19:42.029;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (FF,F7,03,3C,18);
2023-05-21;10:19:42.029;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:19:42.029;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:42.049;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0xB906, cnt=4);
2023-05-21;10:19:42.049;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (0C,F2,00,00,00);
2023-05-21;10:19:42.049;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:19:42.049;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:42.059;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x17, cnt=4);
2023-05-21;10:19:42.059;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (00,F0,00,00,00);
2023-05-21;10:19:42.059;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:19:42.849;DriverWarning;MBDRV(MBM): FLUSH 39 bytes;
2023-05-21;10:19:42.929;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:43.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:43.109;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:43.199;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,2C,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,55,00,05,13,8A,00,00,00,01,09,66,00,06,13,8A,00,00,63,8D);
2023-05-21;10:19:43.849;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:43.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:44.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,2D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,54,00,05,13,8B,00,00,00,01,09,65,00,06,13,8B,00,00,F9,E7);
2023-05-21;10:19:44.849;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;10:19:44.949;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:45.029;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,2E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8A,00,00,00,02,09,64,00,06,13,8A,00,00,2A,ED);
2023-05-21;10:19:45.849;DriverWarning;MBDRV(MBM): FLUSH 6 bytes;
2023-05-21;10:19:45.929;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.089;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.169;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.249;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.269;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.349;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.429;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.499;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:19:46.689;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:19:46.769;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0D,30,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,87,00,00,00,01,09,6A,00,06,13,8B,00,00,93,2E);
2023-05-21;10:19:46.849;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
