date;time;severity;message;
2023-05-21;11:03:38.787;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:38.867;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,28,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,40,00,05,13,8C,00,00,00,02,09,68,00,06,13,8B,00,00,54,BE);
2023-05-21;11:03:39.787;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:39.867;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,28,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,42,00,05,13,8B,00,00,00,02,09,63,00,06,13,8B,00,00,44,59);
2023-05-21;11:03:40.787;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:40.867;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,29,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,54,00,05,13,8C,00,00,00,01,09,5F,00,06,13,8B,00,00,E2,32);
2023-05-21;11:03:41.787;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:41.987;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:42.067;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,2B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,54,00,05,13,8B,00,00,00,01,09,5C,00,06,13,8C,00,00,3E,83);
2023-05-21;11:03:42.787;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;11:03:42.837;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:42.917;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:43.117;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:43.197;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,2C,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,58,00,05,13,8D,00,00,00,01,09,61,00,06,13,8C,00,00,4A,67);
2023-05-21;11:03:43.787;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;11:03:43.827;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:44.037;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:44.117;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,2D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,58,00,05,13,8A,00,00,00,01,09,5D,00,06,13,8C,00,00,16,98);
2023-05-21;11:03:44.787;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:44.867;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,2D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8C,00,00,00,02,09,5C,00,06,13,8C,00,00,6C,5C);
2023-05-21;11:03:45.787;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;11:03:45.827;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:45.907;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:45.987;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:46.187;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:46.277;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,2F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,40,00,05,13,8C,00,00,00,01,09,67,00,06,13,8C,00,00,5A,6D);
2023-05-21;11:03:46.787;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;11:03:46.827;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:46.907;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:46.947;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:46.987;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.067;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.147;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.227;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.247;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.407;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.487;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.567;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.647;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.727;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:47.927;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:48.017;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,31,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,46,00,05,13,8C,00,00,00,02,09,60,00,06,13,8C,00,00,DB,82);
2023-05-21;11:03:48.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:48.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,31,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,46,00,05,13,8C,00,00,00,02,09,60,00,06,13,8C,00,00,DB,82);
2023-05-21;11:03:49.027;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;11:03:49.067;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:49.267;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:49.357;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,32,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,42,00,05,13,8C,00,00,00,01,09,63,00,06,13,8D,00,00,11,FF);
2023-05-21;11:03:50.027;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;11:03:50.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:50.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,33,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,45,00,05,13,8D,00,00,00,02,09,63,00,06,13,8D,00,00,1E,04);
2023-05-21;11:03:51.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:51.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:51.247;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x6AE3, cnt=4);
2023-05-21;11:03:51.247;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (FF,F7,03,3C,18);
2023-05-21;11:03:51.247;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;11:03:51.247;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:51.257;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0xB906, cnt=4);
2023-05-21;11:03:51.257;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (0C,F2,00,00,00);
2023-05-21;11:03:51.257;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;11:03:51.257;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:51.277;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x6015, cnt=4);
2023-05-21;11:03:51.277;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (00,F8,00,00,00);
2023-05-21;11:03:51.277;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;11:03:52.027;DriverWarning;MBDRV(MBM): FLUSH 36 bytes;
2023-05-21;11:03:52.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:52.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,35,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,46,00,05,13,8C,00,00,00,01,09,5D,00,06,13,8D,00,00,D8,1F);
2023-05-21;11:03:53.027;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;11:03:53.047;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:53.117;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:53.327;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:53.407;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,36,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,42,00,05,13,8D,00,00,00,02,09,5D,00,06,13,8D,00,00,72,23);
2023-05-21;11:03:54.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:54.117;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:03:54.327;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:54.407;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,37,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,47,00,05,13,8F,00,00,00,02,09,5F,00,06,13,8C,00,00,BF,8B);
2023-05-21;11:03:55.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:55.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,38,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,45,00,05,13,8D,00,00,00,01,09,63,00,06,13,8D,00,00,A0,A5);
2023-05-21;11:03:56.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:56.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,39,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,43,00,05,13,8C,00,00,00,01,09,64,00,06,13,8C,00,00,CD,3E);
2023-05-21;11:03:57.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:57.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,3A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,41,00,05,13,8B,00,00,00,01,09,66,00,06,13,8B,00,00,0B,94);
2023-05-21;11:03:58.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:58.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,39,3B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,40,00,05,13,8C,00,00,00,02,09,62,00,06,13,8C,00,00,1A,09);
2023-05-21;11:03:59.027;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;11:03:59.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:03:59.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,40,00,05,13,8C,00,00,00,02,09,60,00,06,13,8D,00,00,31,97);
2023-05-21;11:04:00.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:00.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:00.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,40,00,05,13,8A,00,00,00,02,09,61,00,06,13,8B,00,00,63,2B);
2023-05-21;11:04:01.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:01.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,41,00,05,13,8A,00,00,00,02,09,61,00,06,13,8B,00,00,CC,37);
2023-05-21;11:04:02.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:02.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,45,00,05,13,8A,00,00,00,02,09,61,00,06,13,8B,00,00,25,4D);
2023-05-21;11:04:03.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:03.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,04,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,42,00,05,13,8A,00,00,00,01,09,62,00,06,13,8B,00,00,E4,6E);
2023-05-21;11:04:04.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:04.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,41,00,05,13,8B,00,00,00,02,09,61,00,06,13,8A,00,00,CB,94);
2023-05-21;11:04:05.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:05.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,46,00,05,13,8B,00,00,00,01,09,67,00,06,13,8B,00,00,A4,19);
2023-05-21;11:04:06.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:06.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,41,00,05,13,8A,00,00,00,01,09,63,00,06,13,8B,00,00,FA,D2);
2023-05-21;11:04:07.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:07.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:07.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,43,00,05,13,8B,00,00,00,01,09,5E,00,06,13,8A,00,00,E4,0F);
2023-05-21;11:04:08.027;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;11:04:08.107;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:08.187;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:08.387;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:08.477;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,09,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,47,00,05,13,8A,00,00,00,01,09,5F,00,06,13,8B,00,00,4E,F4);
2023-05-21;11:04:09.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:09.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:09.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,43,00,05,13,8B,00,00,00,02,09,5E,00,06,13,8A,00,00,A5,C8);
2023-05-21;11:04:10.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:10.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,0B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,44,00,05,13,8B,00,00,00,02,09,5E,00,06,13,8C,00,00,5C,43);
2023-05-21;11:04:11.027;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;11:04:11.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:11.107;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:11.307;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:11.397;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,0C,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,46,00,05,13,8B,00,00,00,01,09,61,00,06,13,8B,00,00,C3,F3);
2023-05-21;11:04:12.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:12.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,0D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4A,00,05,13,8C,00,00,00,01,09,62,00,06,13,8C,00,00,24,CD);
2023-05-21;11:04:13.027;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;11:04:13.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:13.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,0E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,49,00,05,13,8C,00,00,00,01,09,5D,00,06,13,8C,00,00,E5,B2);
2023-05-21;11:04:14.027;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;11:04:14.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:14.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,0F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4A,00,05,13,8C,00,00,00,02,09,5D,00,06,13,8C,00,00,AA,09);
2023-05-21;11:04:15.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:15.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,45,00,05,13,8D,00,00,00,01,09,65,00,06,13,8D,00,00,CA,4D);
2023-05-21;11:04:16.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:16.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:16.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,44,00,05,13,8B,00,00,00,02,09,62,00,06,13,8D,00,00,5B,90);
2023-05-21;11:04:17.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:17.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:17.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,12,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,44,00,05,13,8C,00,00,00,02,09,60,00,06,13,8B,00,00,6D,9A);
2023-05-21;11:04:18.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:18.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,13,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,47,00,05,13,8B,00,00,00,01,09,60,00,06,13,8C,00,00,98,A7);
2023-05-21;11:04:19.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:19.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,47,00,05,13,8C,00,00,00,01,09,61,00,06,13,8C,00,00,D7,C2);
2023-05-21;11:04:20.027;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;11:04:20.227;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:20.307;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,47,00,05,13,8C,00,00,00,02,09,61,00,06,13,8B,00,00,D9,48);
2023-05-21;11:04:21.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:21.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,16,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,43,00,05,13,8A,00,00,00,02,09,62,00,06,13,8C,00,00,EE,02);
2023-05-21;11:04:22.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:22.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,17,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,44,00,05,13,8A,00,00,00,02,09,66,00,06,13,8A,00,00,52,49);
2023-05-21;11:04:23.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;11:04:23.107;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,3A,18,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,44,00,05,13,8A,00,00,00,02,09,63,00,06,13,8B,00,00,56,B6);
2023-05-21;11:04:24.027;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
